Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:17 EST
"Nutrient data for: 07241, OSCAR MAYER, Wieners (beef franks)"
Nutrient,Unit,1Value per 100 g,"1 serving = 45.0g",
Proximates
"Water",g,53.22,23.95
"Energy",kcal,329,148
"Protein",g,11.35,5.11
"Total lipid (fat)",g,30.26,13.62
"Carbohydrate, by difference",g,2.78,1.25
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,1.60,0.72
Minerals
"Calcium, Ca",mg,10,4
"Iron, Fe",mg,1.34,0.60
"Magnesium, Mg",mg,13,6
"Phosphorus, P",mg,140,63
"Potassium, K",mg,130,58
"Sodium, Na",mg,1025,461
"Zinc, Zn",mg,2.19,0.99
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.034,0.015
"Riboflavin",mg,0.100,0.045
"Niacin",mg,2.292,1.031
"Vitamin B-6",mg,0.072,0.032
"Folate, DFE",µg,6,3
"Vitamin B-12",µg,1.63,0.73
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin D (D2 + D3)",µg,0.6,0.3
"Vitamin D",IU,24,11
Lipids
"Fatty acids, total saturated",g,12.460,5.607
"Fatty acids, total monounsaturated",g,14.740,6.633
"Fatty acids, total polyunsaturated",g,1.360,0.612
"Cholesterol",mg,56,25
Amino Acids
Other
"Caffeine",mg,0,0
