Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:02 EST
"Nutrient data for: 08478, Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS"
Nutrient,Unit,1Value per 100 g,"0.75 cup (1 NLEA serving) = 27.0g","1 cup = 37.0g",
Proximates
"Water",g,2.76,0.75,1.02
"Energy",kcal,370,100,137
"Protein",g,5.77,1.56,2.13
"Total lipid (fat)",g,0.89,0.24,0.33
"Carbohydrate, by difference",g,89.72,24.22,33.20
"Fiber, total dietary",g,2.6,0.7,1.0
"Sugars, total",g,51.34,13.86,19.00
Minerals
"Calcium, Ca",mg,11,3,4
"Iron, Fe",mg,7.92,2.14,2.93
"Magnesium, Mg",mg,46,12,17
"Phosphorus, P",mg,222,60,82
"Potassium, K",mg,204,55,75
"Sodium, Na",mg,204,55,75
"Zinc, Zn",mg,7.30,1.97,2.70
Vitamins
"Vitamin C, total ascorbic acid",mg,27.6,7.5,10.2
"Thiamin",mg,1.740,0.470,0.644
"Riboflavin",mg,2.167,0.585,0.802
"Niacin",mg,25.167,6.795,9.312
"Vitamin B-6",mg,2.067,0.558,0.765
"Folate, DFE",µg,1250,338,462
"Vitamin B-12",µg,6.67,1.80,2.47
"Vitamin A, RAE",µg,555,150,205
"Vitamin A, IU",IU,1852,500,685
"Vitamin E (alpha-tocopherol)",mg,0.43,0.12,0.16
"Vitamin D (D2 + D3)",µg,3.8,1.0,1.4
"Vitamin D",IU,151,41,56
"Vitamin K (phylloquinone)",µg,1.1,0.3,0.4
Lipids
"Fatty acids, total saturated",g,0.161,0.043,0.060
"Fatty acids, total monounsaturated",g,0.220,0.059,0.081
"Fatty acids, total polyunsaturated",g,0.349,0.094,0.129
"Fatty acids, total trans",g,0.028,0.008,0.010
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
