Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:58 EST
"Nutrient data for: 15196, Fish, halibut, greenland, cooked, dry heat"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","0.5 fillet = 159.0g",
Proximates
"Water",g,61.88,52.60,98.39
"Energy",kcal,239,203,380
"Protein",g,18.42,15.66,29.29
"Total lipid (fat)",g,17.74,15.08,28.21
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,4,3,6
"Iron, Fe",mg,0.85,0.72,1.35
"Magnesium, Mg",mg,33,28,52
"Phosphorus, P",mg,210,178,334
"Potassium, K",mg,344,292,547
"Sodium, Na",mg,103,88,164
"Zinc, Zn",mg,0.51,0.43,0.81
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.073,0.062,0.116
"Riboflavin",mg,0.103,0.088,0.164
"Niacin",mg,1.923,1.635,3.058
"Vitamin B-6",mg,0.485,0.412,0.771
"Folate, DFE",µg,1,1,2
"Vitamin B-12",µg,0.96,0.82,1.53
"Vitamin A, RAE",µg,18,15,29
"Vitamin A, IU",IU,60,51,95
Lipids
"Fatty acids, total saturated",g,3.102,2.637,4.932
"Fatty acids, total monounsaturated",g,10.742,9.131,17.080
"Fatty acids, total polyunsaturated",g,1.753,1.490,2.787
"Cholesterol",mg,59,50,94
Amino Acids
Other
