Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:56 EST
"Nutrient data for: 15235, Fish, catfish, channel, farmed, cooked, dry heat"
Nutrient,Unit,1Value per 100 g,"1 fillet = 143.0g","3.0 oz = 85.0g",
Proximates
"Water",g,74.65,106.75,63.45
"Energy",kcal,144,206,122
"Protein",g,18.44,26.37,15.67
"Total lipid (fat)",g,7.19,10.28,6.11
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,9,13,8
"Iron, Fe",mg,0.28,0.40,0.24
"Magnesium, Mg",mg,23,33,20
"Phosphorus, P",mg,247,353,210
"Potassium, K",mg,366,523,311
"Sodium, Na",mg,119,170,101
"Zinc, Zn",mg,0.58,0.83,0.49
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.024,0.034,0.020
"Riboflavin",mg,0.100,0.143,0.085
"Niacin",mg,2.548,3.644,2.166
"Vitamin B-6",mg,0.177,0.253,0.150
"Folate, DFE",µg,12,17,10
"Vitamin B-12",µg,2.78,3.98,2.36
"Vitamin A, RAE",µg,1,1,1
"Vitamin A, IU",IU,2,3,2
"Vitamin E (alpha-tocopherol)",mg,0.97,1.39,0.82
"Vitamin D (D2 + D3)",µg,0.3,0.4,0.3
"Vitamin D",IU,10,14,8
"Vitamin K (phylloquinone)",µg,2.5,3.6,2.1
Lipids
"Fatty acids, total saturated",g,1.586,2.268,1.348
"Fatty acids, total monounsaturated",g,3.115,4.454,2.648
"Fatty acids, total polyunsaturated",g,1.354,1.936,1.151
"Fatty acids, total trans",g,0.063,0.090,0.054
"Cholesterol",mg,66,94,56
Amino Acids
Other
"Caffeine",mg,0,0,0
