Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:59 EST
"Nutrient data for: 15048, Fish, mackerel, jack, canned, drained solids"
Nutrient,Unit,1Value per 100 g,"1 oz, boneless = 28.35g","1 cup = 190.0g","1 cubic inch = 16.0g","1 can (15 oz) = 361.0g",
Proximates
"Water",g,69.17,19.61,131.42,11.07,249.70
"Energy",kcal,156,44,296,25,563
"Protein",g,23.19,6.57,44.06,3.71,83.72
"Total lipid (fat)",g,6.30,1.79,11.97,1.01,22.74
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,241,68,458,39,870
"Iron, Fe",mg,2.04,0.58,3.88,0.33,7.36
"Magnesium, Mg",mg,37,10,70,6,134
"Phosphorus, P",mg,301,85,572,48,1087
"Potassium, K",mg,194,55,369,31,700
"Sodium, Na",mg,379,107,720,61,1368
"Zinc, Zn",mg,1.02,0.29,1.94,0.16,3.68
Vitamins
"Vitamin C, total ascorbic acid",mg,0.9,0.3,1.7,0.1,3.2
"Thiamin",mg,0.040,0.011,0.076,0.006,0.144
"Riboflavin",mg,0.212,0.060,0.403,0.034,0.765
"Niacin",mg,6.180,1.752,11.742,0.989,22.310
"Vitamin B-6",mg,0.210,0.060,0.399,0.034,0.758
"Folate, DFE",µg,5,1,10,1,18
"Vitamin B-12",µg,6.94,1.97,13.19,1.11,25.05
"Vitamin A, RAE",µg,130,37,247,21,469
"Vitamin A, IU",IU,433,123,823,69,1563
"Vitamin E (alpha-tocopherol)",mg,1.03,0.29,1.96,0.16,3.72
"Vitamin D (D2 + D3)",µg,7.3,2.1,13.9,1.2,26.4
"Vitamin D",IU,292,83,555,47,1054
"Vitamin K (phylloquinone)",µg,0.1,0.0,0.2,0.0,0.4
Lipids
"Fatty acids, total saturated",g,1.857,0.526,3.528,0.297,6.704
"Fatty acids, total monounsaturated",g,2.225,0.631,4.228,0.356,8.032
"Fatty acids, total polyunsaturated",g,1.651,0.468,3.137,0.264,5.960
"Cholesterol",mg,79,22,150,13,285
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
