Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:05 EST
"Nutrient data for: 15184, Fish, tuna, light, canned in water, without salt, drained solids"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 can = 165.0g",
Proximates
"Water",g,75.21,63.93,124.10
"Energy",kcal,116,99,191
"Protein",g,25.51,21.68,42.09
"Total lipid (fat)",g,0.82,0.70,1.35
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,11,9,18
"Iron, Fe",mg,1.53,1.30,2.52
"Magnesium, Mg",mg,27,23,45
"Phosphorus, P",mg,163,139,269
"Potassium, K",mg,237,201,391
"Sodium, Na",mg,50,42,82
"Zinc, Zn",mg,0.77,0.65,1.27
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.032,0.027,0.053
"Riboflavin",mg,0.074,0.063,0.122
"Niacin",mg,13.280,11.288,21.912
"Vitamin B-6",mg,0.350,0.297,0.577
"Folate, DFE",µg,4,3,7
"Vitamin B-12",µg,2.99,2.54,4.93
"Vitamin A, IU",IU,56,48,92
Lipids
"Fatty acids, total saturated",g,0.234,0.199,0.386
"Fatty acids, total monounsaturated",g,0.159,0.135,0.262
"Fatty acids, total polyunsaturated",g,0.337,0.286,0.556
"Cholesterol",mg,30,26,50
Amino Acids
Other
