Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:36 EST
"Nutrient data for: 21321, McDONALD'S, Hotcakes (plain)"
Nutrient,Unit,1Value per 100 g,"3.0 hotcakes 5.3 oz = 149.0g",
Proximates
"Water",g,48.24,71.88
"Energy",kcal,228,340
"Protein",g,6.00,8.94
"Total lipid (fat)",g,5.84,8.70
"Carbohydrate, by difference",g,38.27,57.02
"Fiber, total dietary",g,1.4,2.1
"Sugars, total",g,8.84,13.17
Minerals
"Calcium, Ca",mg,84,125
"Iron, Fe",mg,1.83,2.73
"Magnesium, Mg",mg,19,28
"Phosphorus, P",mg,260,387
"Potassium, K",mg,173,258
"Sodium, Na",mg,358,533
"Zinc, Zn",mg,0.42,0.63
Vitamins
"Thiamin",mg,0.299,0.446
"Riboflavin",mg,0.267,0.398
"Niacin",mg,2.170,3.233
"Vitamin B-6",mg,0.077,0.115
"Vitamin A, RAE",µg,3,4
"Vitamin A, IU",IU,57,85
"Vitamin E (alpha-tocopherol)",mg,0.70,1.04
Lipids
"Fatty acids, total saturated",g,1.158,1.725
"Fatty acids, total monounsaturated",g,1.236,1.842
"Fatty acids, total polyunsaturated",g,2.978,4.437
"Fatty acids, total trans",g,0.031,0.046
"Cholesterol",mg,13,19
Amino Acids
Other
