Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:39 EST
"Nutrient data for: 21266, TACO BELL, BURRITO SUPREME with chicken"
Nutrient,Unit,1Value per 100 g,"1 item = 248.0g",
Proximates
"Water",g,61.00,151.28
"Energy",kcal,179,444
"Protein",g,9.84,24.40
"Total lipid (fat)",g,6.42,15.92
"Carbohydrate, by difference",g,20.51,50.86
"Fiber, total dietary",g,2.4,6.0
Minerals
"Calcium, Ca",mg,94,233
"Iron, Fe",mg,1.56,3.87
"Magnesium, Mg",mg,28,69
"Phosphorus, P",mg,163,404
"Potassium, K",mg,264,655
"Sodium, Na",mg,564,1399
"Zinc, Zn",mg,0.65,1.61
Vitamins
"Thiamin",mg,0.174,0.432
"Riboflavin",mg,0.171,0.424
"Niacin",mg,3.900,9.672
"Vitamin B-6",mg,0.126,0.312
"Folate, DFE",µg,64,159
"Vitamin B-12",µg,0.33,0.82
"Vitamin A, RAE",µg,4,10
"Vitamin A, IU",IU,82,203
"Vitamin E (alpha-tocopherol)",mg,0.42,1.04
"Vitamin K (phylloquinone)",µg,5.3,13.1
Lipids
"Fatty acids, total saturated",g,2.352,5.833
"Fatty acids, total monounsaturated",g,2.560,6.349
"Fatty acids, total polyunsaturated",g,0.795,1.972
"Cholesterol",mg,21,52
Amino Acids
Other
