Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:39 EST
"Nutrient data for: 21214, SUBWAY, tuna sub on white bread with lettuce and tomato"
Nutrient,Unit,1Value per 100 g,"6.0 inch sub = 237.0g","12.0 inch sub = 474.0g",
Proximates
"Water",g,58.17,137.86,275.73
"Energy",kcal,221,524,1048
"Protein",g,12.33,29.22,58.44
"Total lipid (fat)",g,12.04,28.53,57.07
"Carbohydrate, by difference",g,15.95,37.80,75.60
"Fiber, total dietary",g,0.7,1.7,3.3
"Sugars, total",g,1.93,4.57,9.15
Minerals
"Calcium, Ca",mg,136,322,645
"Iron, Fe",mg,1.57,3.72,7.44
"Magnesium, Mg",mg,22,52,104
"Phosphorus, P",mg,109,258,517
"Potassium, K",mg,177,419,839
"Sodium, Na",mg,329,780,1559
"Zinc, Zn",mg,0.67,1.59,3.18
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.190,0.450,0.901
"Riboflavin",mg,0.217,0.514,1.029
"Niacin",mg,7.727,18.313,36.626
"Vitamin B-6",mg,0.271,0.642,1.285
"Vitamin B-12",µg,1.06,2.51,5.02
"Vitamin A, RAE",µg,11,26,52
"Vitamin A, IU",IU,78,185,370
"Vitamin E (alpha-tocopherol)",mg,1.57,3.72,7.44
Lipids
"Fatty acids, total saturated",g,2.192,5.195,10.390
"Fatty acids, total monounsaturated",g,2.835,6.719,13.438
"Fatty acids, total polyunsaturated",g,6.897,16.346,32.692
"Fatty acids, total trans",g,0.046,0.109,0.218
"Cholesterol",mg,28,66,133
Amino Acids
Other
