Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:34 EST
"Nutrient data for: 21034, Fast foods, sundae, strawberry"
Nutrient,Unit,1Value per 100 g,"1 sundae = 153.0g",
Proximates
"Water",g,60.90,93.18
"Energy",kcal,175,268
"Protein",g,4.09,6.26
"Total lipid (fat)",g,5.13,7.85
"Carbohydrate, by difference",g,29.18,44.65
"Fiber, total dietary",g,0.0,0.0
Minerals
"Calcium, Ca",mg,105,161
"Iron, Fe",mg,0.21,0.32
"Magnesium, Mg",mg,16,24
"Phosphorus, P",mg,101,155
"Potassium, K",mg,177,271
"Sodium, Na",mg,60,92
"Zinc, Zn",mg,0.43,0.66
Vitamins
"Vitamin C, total ascorbic acid",mg,1.3,2.0
"Thiamin",mg,0.040,0.061
"Riboflavin",mg,0.180,0.275
"Niacin",mg,0.590,0.903
"Vitamin B-6",mg,0.050,0.076
"Folate, DFE",µg,12,18
"Vitamin B-12",µg,0.42,0.64
"Vitamin A, RAE",µg,37,57
"Vitamin A, IU",IU,145,222
"Vitamin E (alpha-tocopherol)",mg,0.51,0.78
Lipids
"Fatty acids, total saturated",g,2.444,3.739
"Fatty acids, total monounsaturated",g,1.739,2.661
"Fatty acids, total polyunsaturated",g,0.667,1.021
"Cholesterol",mg,14,21
Amino Acids
Other
