Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:14 EST
"Nutrient data for: 20127, Spaghetti, spinach, cooked"
Nutrient,Unit,1Value per 100 g,"1 cup = 140.0g",
Proximates
"Water",g,68.14,95.40
"Energy",kcal,130,182
"Protein",g,4.58,6.41
"Total lipid (fat)",g,0.63,0.88
"Carbohydrate, by difference",g,26.15,36.61
Minerals
"Calcium, Ca",mg,30,42
"Iron, Fe",mg,1.04,1.46
"Magnesium, Mg",mg,62,87
"Phosphorus, P",mg,108,151
"Potassium, K",mg,58,81
"Sodium, Na",mg,14,20
"Zinc, Zn",mg,1.08,1.51
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.097,0.136
"Riboflavin",mg,0.103,0.144
"Niacin",mg,1.530,2.142
"Vitamin B-6",mg,0.096,0.134
"Folate, DFE",µg,12,17
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,8,11
"Vitamin A, IU",IU,152,213
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.091,0.127
"Fatty acids, total monounsaturated",g,0.072,0.101
"Fatty acids, total polyunsaturated",g,0.257,0.360
"Cholesterol",mg,0,0
Amino Acids
Other
