Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:42 EST
"Nutrient data for: 03228, Babyfood, dessert, peach cobbler, junior"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","1 oz = 28.35g","1 jar = 220.0g","1 jar Gerber Third Foods (6 oz) = 170.0g",
Proximates
"Water",g,81.20,12.18,23.02,178.64,138.04
"Energy",kcal,67,10,19,147,114
"Protein",g,0.30,0.04,0.09,0.66,0.51
"Total lipid (fat)",g,0.00,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,18.30,2.75,5.19,40.26,31.11
"Fiber, total dietary",g,0.7,0.1,0.2,1.5,1.2
"Sugars, total",g,11.89,1.78,3.37,26.16,20.21
Minerals
"Calcium, Ca",mg,4,1,1,9,7
"Iron, Fe",mg,0.10,0.01,0.03,0.22,0.17
"Magnesium, Mg",mg,2,0,1,4,3
"Phosphorus, P",mg,6,1,2,13,10
"Potassium, K",mg,56,8,16,123,95
"Sodium, Na",mg,0,0,0,0,0
"Zinc, Zn",mg,0.03,0.00,0.01,0.07,0.05
Vitamins
"Vitamin C, total ascorbic acid",mg,20.5,3.1,5.8,45.1,34.9
"Thiamin",mg,0.010,0.002,0.003,0.022,0.017
"Riboflavin",mg,0.015,0.002,0.004,0.033,0.025
"Niacin",mg,0.259,0.039,0.073,0.570,0.440
"Vitamin B-6",mg,0.007,0.001,0.002,0.015,0.012
"Folate, DFE",µg,4,1,1,9,7
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,7,1,2,15,12
"Vitamin A, IU",IU,138,21,39,304,235
"Vitamin E (alpha-tocopherol)",mg,0.31,0.05,0.09,0.68,0.53
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,1.1,0.2,0.3,2.4,1.9
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000,0.000,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
