Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:47 EST
"Nutrient data for: 03293, Babyfood, plums, bananas and rice, strained"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 jar Earth's Best = 113.0g",
Proximates
"Water",g,85.60,24.27,96.73
"Energy",kcal,57,16,64
"Protein",g,1.10,0.31,1.24
"Total lipid (fat)",g,0.30,0.09,0.34
"Carbohydrate, by difference",g,12.70,3.60,14.35
"Fiber, total dietary",g,1.3,0.4,1.5
"Sugars, total",g,9.30,2.64,10.51
Minerals
"Calcium, Ca",mg,3,1,3
"Iron, Fe",mg,0.00,0.00,0.00
"Magnesium, Mg",mg,11,3,12
"Phosphorus, P",mg,32,9,36
"Potassium, K",mg,265,75,299
"Sodium, Na",mg,0,0,0
"Zinc, Zn",mg,0.13,0.04,0.15
Vitamins
"Vitamin C, total ascorbic acid",mg,12.3,3.5,13.9
"Thiamin",mg,0.040,0.011,0.045
"Riboflavin",mg,0.050,0.014,0.057
"Niacin",mg,0.800,0.227,0.904
"Vitamin B-6",mg,0.130,0.037,0.147
"Folate, DFE",µg,6,2,7
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,7,2,8
"Vitamin A, IU",IU,133,38,150
"Vitamin E (alpha-tocopherol)",mg,0.24,0.07,0.27
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,5.7,1.6,6.4
Lipids
"Fatty acids, total saturated",g,0.060,0.017,0.068
"Fatty acids, total monounsaturated",g,0.120,0.034,0.136
"Fatty acids, total polyunsaturated",g,0.070,0.020,0.079
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
