Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:41 EST
"Nutrient data for: 42119, Babyfood, banana juice with low fat yogurt"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 31.5g","1 bottle NFS = 126.0g",
Proximates
"Water",g,78.50,24.73,98.91
"Energy",kcal,89,28,112
"Protein",g,2.50,0.79,3.15
"Total lipid (fat)",g,0.80,0.25,1.01
"Carbohydrate, by difference",g,17.54,5.53,22.10
"Fiber, total dietary",g,0.4,0.1,0.5
"Sugars, total",g,13.28,4.18,16.73
Minerals
"Calcium, Ca",mg,79,25,100
"Iron, Fe",mg,0.20,0.06,0.25
"Magnesium, Mg",mg,10,3,13
"Phosphorus, P",mg,65,20,82
"Potassium, K",mg,160,50,202
"Sodium, Na",mg,37,12,47
"Zinc, Zn",mg,0.14,0.04,0.18
Vitamins
"Vitamin C, total ascorbic acid",mg,33.9,10.7,42.7
"Thiamin",mg,0.030,0.009,0.038
"Riboflavin",mg,0.100,0.032,0.126
"Niacin",mg,0.270,0.085,0.340
"Vitamin B-6",mg,0.120,0.038,0.151
"Folate, DFE",µg,6,2,8
"Vitamin B-12",µg,0.43,0.14,0.54
"Vitamin A, RAE",µg,6,2,8
"Vitamin A, IU",IU,28,9,35
"Vitamin E (alpha-tocopherol)",mg,0.05,0.02,0.06
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,1,0,1
"Vitamin K (phylloquinone)",µg,0.4,0.1,0.5
Lipids
"Fatty acids, total saturated",g,0.517,0.163,0.651
"Fatty acids, total monounsaturated",g,0.219,0.069,0.276
"Fatty acids, total polyunsaturated",g,0.022,0.007,0.028
"Cholesterol",mg,3,1,4
Amino Acids
Other
"Caffeine",mg,0,0,0
