Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:51 EST
"Nutrient data for: 13418, Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 roast (yield from 436 g raw meat) = 346.0g","1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse) = 330.0g",
Proximates
"Water",g,65.35,55.55,226.11,215.65
"Energy",kcal,163,139,564,538
"Protein",g,29.85,25.37,103.28,98.50
"Total lipid (fat)",g,3.90,3.31,13.49,12.87
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,16,14,55,53
"Iron, Fe",mg,1.84,1.56,6.37,6.07
"Magnesium, Mg",mg,15,13,52,50
"Phosphorus, P",mg,281,239,972,927
"Potassium, K",mg,404,343,1398,1333
"Sodium, Na",mg,67,57,232,221
"Zinc, Zn",mg,4.33,3.68,14.98,14.29
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.080,0.068,0.277,0.264
"Riboflavin",mg,0.233,0.198,0.806,0.769
"Niacin",mg,8.506,7.230,29.431,28.070
"Vitamin B-6",mg,0.815,0.693,2.820,2.689
"Folate, DFE",µg,5,4,17,16
"Vitamin B-12",µg,2.32,1.97,8.03,7.66
"Vitamin A, RAE",µg,1,1,3,3
"Vitamin A, IU",IU,5,4,17,16
"Vitamin E (alpha-tocopherol)",mg,0.30,0.26,1.04,0.99
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,1,1,3,3
"Vitamin K (phylloquinone)",µg,1.3,1.1,4.5,4.3
Lipids
"Fatty acids, total saturated",g,1.375,1.169,4.758,4.537
"Fatty acids, total monounsaturated",g,1.602,1.362,5.543,5.287
"Fatty acids, total polyunsaturated",g,0.295,0.251,1.021,0.973
"Fatty acids, total trans",g,0.177,0.150,0.612,0.584
"Cholesterol",mg,76,65,263,251
Amino Acids
Other
"Caffeine",mg,0,0,0,0
