Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:50 EST
"Nutrient data for: 13870, Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse) = 338.0g","1 roast (yield from 1 raw roast weighing 776g) = 632.0g",
Proximates
"Water",g,61.60,52.36,208.21,389.31
"Energy",kcal,218,185,737,1378
"Protein",g,26.41,22.45,89.27,166.91
"Total lipid (fat)",g,11.64,9.89,39.34,73.56
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,6,5,20,38
"Iron, Fe",mg,2.16,1.84,7.30,13.65
"Magnesium, Mg",mg,17,14,57,107
"Phosphorus, P",mg,164,139,554,1036
"Potassium, K",mg,214,182,723,1352
"Sodium, Na",mg,35,30,118,221
"Zinc, Zn",mg,4.43,3.77,14.97,28.00
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.061,0.052,0.206,0.386
"Riboflavin",mg,0.141,0.120,0.477,0.891
"Niacin",mg,4.616,3.924,15.602,29.173
"Vitamin B-6",mg,0.347,0.295,1.173,2.193
"Folate, DFE",µg,8,7,27,51
"Vitamin B-12",µg,1.47,1.25,4.97,9.29
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.41,0.35,1.39,2.59
"Vitamin K (phylloquinone)",µg,1.5,1.3,5.1,9.5
Lipids
"Fatty acids, total saturated",g,4.418,3.755,14.933,27.922
"Fatty acids, total monounsaturated",g,4.964,4.219,16.778,31.372
"Fatty acids, total polyunsaturated",g,0.449,0.382,1.518,2.838
"Cholesterol",mg,85,72,287,537
Amino Acids
Other
"Caffeine",mg,0,0,0,0
