Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:48 EST
"Nutrient data for: 23192, Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 462.0g","1 roast = 2627.0g",
Proximates
"Water",g,60.80,51.68,280.90,1597.22
"Energy",kcal,255,217,1178,6699
"Protein",g,18.13,15.41,83.76,476.28
"Total lipid (fat)",g,20.31,17.26,93.83,533.54
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,10,8,46,263
"Iron, Fe",mg,1.74,1.48,8.04,45.71
"Magnesium, Mg",mg,18,15,83,473
"Phosphorus, P",mg,128,109,591,3363
"Potassium, K",mg,233,198,1076,6121
"Sodium, Na",mg,56,48,259,1471
"Zinc, Zn",mg,4.12,3.50,19.03,108.23
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.084,0.071,0.388,2.207
"Riboflavin",mg,0.236,0.201,1.090,6.200
"Niacin",mg,4.273,3.632,19.741,112.252
"Vitamin B-6",mg,0.413,0.351,1.908,10.850
"Folate, DFE",µg,3,3,14,79
"Vitamin B-12",µg,1.74,1.48,8.04,45.71
"Vitamin A, RAE",µg,5,4,23,131
"Vitamin A, IU",IU,16,14,74,420
"Vitamin E (alpha-tocopherol)",mg,0.15,0.13,0.69,3.94
"Vitamin D (D2 + D3)",µg,0.2,0.2,0.9,5.3
"Vitamin D",IU,6,5,28,158
"Vitamin K (phylloquinone)",µg,1.5,1.3,6.9,39.4
Lipids
"Fatty acids, total saturated",g,9.097,7.732,42.028,238.978
"Fatty acids, total monounsaturated",g,9.717,8.259,44.893,255.266
"Fatty acids, total polyunsaturated",g,0.907,0.771,4.190,23.827
"Fatty acids, total trans",g,1.309,1.113,6.048,34.387
"Cholesterol",mg,69,59,319,1813
Amino Acids
Other
"Caffeine",mg,0,0,0,0
