Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:58 EST
"Nutrient data for: 23502, USDA Commodity, beef, ground bulk/coarse ground, frozen, cooked"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,56.49,16.01
"Energy",kcal,259,73
"Protein",g,26.06,7.39
"Total lipid (fat)",g,16.34,4.63
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
Minerals
"Calcium, Ca",mg,9,3
"Iron, Fe",mg,3.01,0.85
"Magnesium, Mg",mg,24,7
"Phosphorus, P",mg,221,63
"Potassium, K",mg,333,94
"Sodium, Na",mg,95,27
"Zinc, Zn",mg,6.28,1.78
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.071,0.020
"Riboflavin",mg,0.120,0.034
"Niacin",mg,3.376,0.957
"Vitamin B-6",mg,0.132,0.037
"Folate, DFE",µg,9,3
"Vitamin B-12",µg,3.06,0.87
"Vitamin A, RAE",µg,12,3
"Vitamin A, IU",IU,41,12
Lipids
"Fatty acids, total saturated",g,5.744,1.628
"Fatty acids, total monounsaturated",g,7.504,2.127
"Fatty acids, total polyunsaturated",g,0.620,0.176
"Cholesterol",mg,89,25
Amino Acids
Other
"Caffeine",mg,0,0
