Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:48 EST
"Nutrient data for: 23151, Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 456.0g","1 roast = 2674.0g",
Proximates
"Water",g,68.58,58.29,312.72,1833.83
"Energy",kcal,173,147,789,4626
"Protein",g,20.93,17.79,95.44,559.67
"Total lipid (fat)",g,9.97,8.47,45.46,266.60
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,9,8,41,241
"Iron, Fe",mg,1.95,1.66,8.89,52.14
"Magnesium, Mg",mg,22,19,100,588
"Phosphorus, P",mg,156,133,711,4171
"Potassium, K",mg,270,230,1231,7220
"Sodium, Na",mg,65,55,296,1738
"Zinc, Zn",mg,4.77,4.05,21.75,127.55
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.100,0.085,0.456,2.674
"Riboflavin",mg,0.278,0.236,1.268,7.434
"Niacin",mg,4.907,4.171,22.376,131.213
"Vitamin B-6",mg,0.467,0.397,2.130,12.488
"Folate, DFE",µg,3,3,14,80
"Vitamin B-12",µg,1.93,1.64,8.80,51.61
"Vitamin A, RAE",µg,2,2,9,53
"Vitamin A, IU",IU,7,6,32,187
"Vitamin E (alpha-tocopherol)",mg,0.16,0.14,0.73,4.28
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.5,2.7
"Vitamin D",IU,4,3,18,107
"Vitamin K (phylloquinone)",µg,1.5,1.3,6.8,40.1
Lipids
"Fatty acids, total saturated",g,3.880,3.298,17.693,103.751
"Fatty acids, total monounsaturated",g,4.531,3.851,20.661,121.159
"Fatty acids, total polyunsaturated",g,0.464,0.394,2.116,12.407
"Fatty acids, total trans",g,0.486,0.413,2.216,12.996
"Cholesterol",mg,65,55,296,1738
Amino Acids
Other
"Caffeine",mg,0,0,0,0
