Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:48 EST
"Nutrient data for: 23154, Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 350.0g","1 roast = 2124.0g",
Proximates
"Water",g,69.65,59.20,243.78,1479.37
"Energy",kcal,161,137,564,3420
"Protein",g,21.62,18.38,75.67,459.21
"Total lipid (fat)",g,8.29,7.05,29.01,176.08
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,7,6,24,149
"Iron, Fe",mg,2.04,1.73,7.14,43.33
"Magnesium, Mg",mg,22,19,77,467
"Phosphorus, P",mg,153,130,536,3250
"Potassium, K",mg,262,223,917,5565
"Sodium, Na",mg,56,48,196,1189
"Zinc, Zn",mg,5.63,4.79,19.70,119.58
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.130,0.111,0.455,2.761
"Riboflavin",mg,0.278,0.236,0.973,5.905
"Niacin",mg,5.538,4.707,19.383,117.627
"Vitamin B-6",mg,0.479,0.407,1.677,10.174
"Folate, DFE",µg,3,3,10,64
"Vitamin B-12",µg,1.96,1.67,6.86,41.63
"Vitamin A, RAE",µg,2,2,7,42
"Vitamin A, IU",IU,6,5,21,127
"Vitamin E (alpha-tocopherol)",mg,0.18,0.15,0.63,3.82
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.3,2.1
"Vitamin D",IU,3,3,10,64
"Vitamin K (phylloquinone)",µg,1.5,1.3,5.2,31.9
Lipids
"Fatty acids, total saturated",g,3.057,2.598,10.700,64.931
"Fatty acids, total monounsaturated",g,3.576,3.040,12.516,75.954
"Fatty acids, total polyunsaturated",g,0.467,0.397,1.635,9.919
"Fatty acids, total trans",g,0.362,0.308,1.267,7.689
"Cholesterol",mg,63,54,220,1338
Amino Acids
Other
"Caffeine",mg,0,0,0,0
