Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:42 EST
"Nutrient data for: 23242, Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 165.0g",
Proximates
"Water",g,61.65,52.40,101.72
"Energy",kcal,189,161,312
"Protein",g,28.19,23.96,46.51
"Total lipid (fat)",g,7.96,6.77,13.13
"Carbohydrate, by difference",g,1.07,0.91,1.77
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,17,14,28
"Iron, Fe",mg,2.04,1.73,3.37
"Magnesium, Mg",mg,25,21,41
"Phosphorus, P",mg,233,198,384
"Potassium, K",mg,374,318,617
"Sodium, Na",mg,62,53,102
"Zinc, Zn",mg,5.65,4.80,9.32
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.067,0.057,0.111
"Riboflavin",mg,0.129,0.110,0.213
"Niacin",mg,7.423,6.310,12.248
"Vitamin B-6",mg,0.524,0.445,0.865
"Folate, DFE",µg,7,6,12
"Vitamin B-12",µg,2.79,2.37,4.60
"Vitamin A, RAE",µg,1,1,2
"Vitamin A, IU",IU,4,3,7
"Vitamin D (D2 + D3)",µg,0.1,0.1,0.2
"Vitamin D",IU,4,3,7
"Vitamin K (phylloquinone)",µg,1.6,1.4,2.6
Lipids
"Fatty acids, total saturated",g,2.905,2.469,4.793
"Fatty acids, total monounsaturated",g,3.763,3.199,6.209
"Fatty acids, total polyunsaturated",g,0.292,0.248,0.482
"Fatty acids, total trans",g,0.400,0.340,0.660
"Cholesterol",mg,83,71,137
Amino Acids
Other
"Caffeine",mg,0,0,0
