Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 02:58 EST
"Nutrient data for: 27054, Dip, TOSTITOS, salsa con queso, medium"
Nutrient,Unit,1Value per 100 g,"2.0 tbsp = 30.0g","0.5 cup = 125.0g",
Proximates
"Water",g,74.68,22.40,93.35
"Energy",kcal,133,40,166
"Protein",g,2.92,0.88,3.65
"Total lipid (fat)",g,8.26,2.48,10.32
"Carbohydrate, by difference",g,11.72,3.52,14.65
"Fiber, total dietary",g,0.6,0.2,0.8
"Sugars, total",g,1.40,0.42,1.75
Minerals
"Calcium, Ca",mg,90,27,112
"Iron, Fe",mg,0.14,0.04,0.17
"Magnesium, Mg",mg,7,2,9
"Phosphorus, P",mg,177,53,221
"Potassium, K",mg,88,26,110
"Sodium, Na",mg,773,232,966
"Zinc, Zn",mg,0.44,0.13,0.55
Vitamins
"Vitamin C, total ascorbic acid",mg,0.6,0.2,0.8
"Thiamin",mg,0.010,0.003,0.013
"Riboflavin",mg,0.050,0.015,0.062
"Niacin",mg,0.150,0.045,0.188
"Vitamin B-6",mg,0.043,0.013,0.054
"Vitamin A, RAE",µg,33,10,41
"Vitamin A, IU",IU,259,78,324
"Vitamin E (alpha-tocopherol)",mg,1.92,0.58,2.40
"Vitamin K (phylloquinone)",µg,1.5,0.5,1.9
Lipids
"Fatty acids, total saturated",g,2.442,0.733,3.053
"Fatty acids, total monounsaturated",g,2.213,0.664,2.766
"Fatty acids, total polyunsaturated",g,3.139,0.942,3.924
"Fatty acids, total trans",g,0.097,0.029,0.121
"Cholesterol",mg,9,3,11
Amino Acids
Other
