Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:02 EST
"Nutrient data for: 27044, Soup, chicken noodle, reduced sodium, canned, ready-to-serve"
Nutrient,Unit,1Value per 100 g,"1 cup = 245.0g","1 can = 516.0g",
Proximates
"Water",g,90.46,221.63,466.77
"Energy",kcal,41,100,212
"Protein",g,3.29,8.06,16.98
"Total lipid (fat)",g,1.34,3.28,6.91
"Carbohydrate, by difference",g,3.84,9.41,19.81
"Fiber, total dietary",g,0.8,2.0,4.1
"Sugars, total",g,0.34,0.83,1.75
Minerals
"Calcium, Ca",mg,11,27,57
"Iron, Fe",mg,0.33,0.81,1.70
"Magnesium, Mg",mg,8,20,41
"Phosphorus, P",mg,42,103,217
"Potassium, K",mg,285,698,1471
"Sodium, Na",mg,186,456,960
"Zinc, Zn",mg,0.18,0.44,0.93
Vitamins
"Vitamin C, total ascorbic acid",mg,0.4,1.0,2.1
"Thiamin",mg,0.032,0.078,0.165
"Riboflavin",mg,0.022,0.054,0.114
"Niacin",mg,1.396,3.420,7.203
"Vitamin B-6",mg,0.060,0.147,0.310
"Folate, DFE",µg,10,24,52
"Vitamin B-12",µg,0.15,0.37,0.77
"Vitamin A, RAE",µg,49,120,253
"Vitamin A, IU",IU,964,2362,4974
"Vitamin E (alpha-tocopherol)",mg,0.10,0.24,0.52
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,2.3,5.6,11.9
Lipids
"Fatty acids, total saturated",g,0.394,0.965,2.033
"Fatty acids, total monounsaturated",g,0.594,1.455,3.065
"Fatty acids, total polyunsaturated",g,0.325,0.796,1.677
"Cholesterol",mg,4,10,21
Amino Acids
Other
"Caffeine",mg,0,0,0
