Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:01 EST
"Nutrient data for: 27048, Sauce, steak, tomato based"
Nutrient,Unit,1Value per 100 g,"2.0 Tbsp = 34.0g",
Proximates
"Water",g,71.00,24.14
"Energy",kcal,95,32
"Protein",g,1.25,0.42
"Total lipid (fat)",g,0.23,0.08
"Carbohydrate, by difference",g,22.04,7.49
"Fiber, total dietary",g,1.5,0.5
"Sugars, total",g,9.82,3.34
Minerals
"Calcium, Ca",mg,19,6
"Iron, Fe",mg,1.37,0.47
"Magnesium, Mg",mg,17,6
"Phosphorus, P",mg,33,11
"Potassium, K",mg,312,106
"Sodium, Na",mg,1647,560
"Zinc, Zn",mg,0.34,0.12
Vitamins
"Vitamin C, total ascorbic acid",mg,6.8,2.3
"Thiamin",mg,0.034,0.012
"Riboflavin",mg,0.054,0.018
"Niacin",mg,0.913,0.310
"Vitamin B-6",mg,0.105,0.036
"Folate, DFE",µg,8,3
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,15,5
"Vitamin A, IU",IU,295,100
"Vitamin E (alpha-tocopherol)",mg,1.16,0.39
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,2.2,0.7
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
