Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:01 EST
"Nutrient data for: 06620, SMART SOUP, French Lentil"
Nutrient,Unit,1Value per 100 g,"10.0 oz 1 pouch = 283.0g",
Proximates
"Water",g,85.50,241.97
"Energy",kcal,53,150
"Protein",g,2.90,8.21
"Total lipid (fat)",g,1.06,3.00
"Carbohydrate, by difference",g,9.50,26.89
"Fiber, total dietary",g,2.9,8.2
"Sugars, total",g,2.60,7.36
Minerals
"Calcium, Ca",mg,23,65
"Iron, Fe",mg,1.00,2.83
"Sodium, Na",mg,131,371
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total trans",g,0.177,0.501
"Cholesterol",mg,0,0
Amino Acids
Other
