Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:00 EST
"Nutrient data for: 27030, PACE, Triple Pepper Salsa"
Nutrient,Unit,1Value per 100 g,"1 serving = 32.0g","2.0 tbsp = 32.0g",
Proximates
"Water",g,86.20,27.58,27.58
"Energy",kcal,47,15,15
"Protein",g,3.13,1.00,1.00
"Total lipid (fat)",g,0.00,0.00,0.00
"Carbohydrate, by difference",g,9.38,3.00,3.00
"Fiber, total dietary",g,3.1,1.0,1.0
"Sugars, total",g,6.25,2.00,2.00
Minerals
"Sodium, Na",mg,594,190,190
Vitamins
"Vitamin C, total ascorbic acid",mg,7.5,2.4,2.4
"Vitamin A, IU",IU,625,200,200
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000
"Cholesterol",mg,0,0,0
Amino Acids
Other
