Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:54 EST
"Nutrient data for: 19437, Snacks, potato chips, fat free, salted"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 bag (8 oz) = 227.0g",
Proximates
"Water",g,2.00,0.57,4.54
"Energy",kcal,379,107,860
"Protein",g,9.64,2.73,21.88
"Total lipid (fat)",g,0.60,0.17,1.36
"Carbohydrate, by difference",g,83.76,23.75,190.14
"Fiber, total dietary",g,7.5,2.1,17.0
"Sugars, total",g,3.69,1.05,8.38
Minerals
"Calcium, Ca",mg,35,10,79
"Iron, Fe",mg,3.57,1.01,8.10
"Magnesium, Mg",mg,70,20,159
"Phosphorus, P",mg,167,47,379
"Potassium, K",mg,1628,462,3696
"Sodium, Na",mg,643,182,1460
"Zinc, Zn",mg,0.74,0.21,1.68
Vitamins
"Vitamin C, total ascorbic acid",mg,9.3,2.6,21.1
"Thiamin",mg,1.080,0.306,2.452
"Riboflavin",mg,0.115,0.033,0.261
"Niacin",mg,6.446,1.827,14.632
"Vitamin B-6",mg,0.800,0.227,1.816
"Folate, DFE",µg,45,13,102
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,1,0,2
"Vitamin A, IU",IU,11,3,25
"Vitamin E (alpha-tocopherol)",mg,0.04,0.01,0.09
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,9.1,2.6,20.7
Lipids
"Fatty acids, total saturated",g,0.150,0.043,0.340
"Fatty acids, total monounsaturated",g,0.015,0.004,0.034
"Fatty acids, total polyunsaturated",g,0.255,0.072,0.579
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
