Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:54 EST
"Nutrient data for: 19022, Snacks, granola bars, soft, uncoated, raisin"
Nutrient,Unit,1Value per 100 g,"1 bar (1.5 oz) = 43.0g","1 bar (1 oz) = 28.0g",
Proximates
"Water",g,6.40,2.75,1.79
"Energy",kcal,448,193,125
"Protein",g,7.60,3.27,2.13
"Total lipid (fat)",g,17.80,7.65,4.98
"Carbohydrate, by difference",g,66.40,28.55,18.59
"Fiber, total dietary",g,4.2,1.8,1.2
Minerals
"Calcium, Ca",mg,101,43,28
"Iron, Fe",mg,2.44,1.05,0.68
"Magnesium, Mg",mg,72,31,20
"Phosphorus, P",mg,220,95,62
"Potassium, K",mg,362,156,101
"Sodium, Na",mg,282,121,79
"Zinc, Zn",mg,1.30,0.56,0.36
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.231,0.099,0.065
"Riboflavin",mg,0.163,0.070,0.046
"Niacin",mg,1.101,0.473,0.308
"Vitamin B-6",mg,0.103,0.044,0.029
"Folate, DFE",µg,21,9,6
"Vitamin B-12",µg,0.18,0.08,0.05
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
Lipids
"Fatty acids, total saturated",g,9.570,4.115,2.680
"Fatty acids, total monounsaturated",g,2.840,1.221,0.795
"Fatty acids, total polyunsaturated",g,3.210,1.380,0.899
"Cholesterol",mg,0,0,0
Amino Acids
Other
