Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:55 EST
"Nutrient data for: 19857, Snacks, tortilla chips, nacho-flavor, made with enriched masa flour"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,1.70,0.48
"Energy",kcal,498,141
"Protein",g,7.80,2.21
"Total lipid (fat)",g,25.60,7.26
"Carbohydrate, by difference",g,62.40,17.69
"Fiber, total dietary",g,5.3,1.5
Minerals
"Calcium, Ca",mg,147,42
"Iron, Fe",mg,3.70,1.05
"Magnesium, Mg",mg,82,23
"Phosphorus, P",mg,244,69
"Potassium, K",mg,216,61
"Sodium, Na",mg,708,201
"Zinc, Zn",mg,1.20,0.34
Vitamins
"Vitamin C, total ascorbic acid",mg,1.8,0.5
"Thiamin",mg,0.400,0.113
"Riboflavin",mg,0.350,0.099
"Niacin",mg,4.000,1.134
"Vitamin B-6",mg,0.286,0.081
"Folate, DFE",µg,130,37
"Vitamin B-12",µg,0.05,0.01
"Vitamin A, RAE",µg,24,7
"Vitamin A, IU",IU,371,105
Lipids
"Fatty acids, total saturated",g,4.900,1.389
"Fatty acids, total monounsaturated",g,15.090,4.278
"Fatty acids, total polyunsaturated",g,3.540,1.004
"Cholesterol",mg,3,1
Amino Acids
Other
