Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:54 EST
"Nutrient data for: 19405, Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow"
Nutrient,Unit,1Value per 100 g,"1 bar (1 oz) = 28.0g",
Proximates
"Water",g,6.00,1.68
"Energy",kcal,427,120
"Protein",g,6.10,1.71
"Total lipid (fat)",g,15.50,4.34
"Carbohydrate, by difference",g,70.80,19.82
"Fiber, total dietary",g,4.0,1.1
Minerals
"Calcium, Ca",mg,89,25
"Iron, Fe",mg,2.57,0.72
"Magnesium, Mg",mg,71,20
"Phosphorus, P",mg,202,57
"Potassium, K",mg,275,77
"Sodium, Na",mg,316,88
"Zinc, Zn",mg,1.30,0.36
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.140,0.039
"Riboflavin",mg,0.150,0.042
"Niacin",mg,1.000,0.280
"Vitamin B-6",mg,0.050,0.014
"Folate, DFE",µg,21,6
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,2,1
"Vitamin A, IU",IU,47,13
Lipids
"Fatty acids, total saturated",g,9.180,2.570
"Fatty acids, total monounsaturated",g,2.920,0.818
"Fatty acids, total polyunsaturated",g,2.550,0.714
"Cholesterol",mg,0,0
Amino Acids
Other
