Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:47 EST
"Nutrient data for: 10020, Pork, fresh, loin, whole, separable lean and fat, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g) = 117.0g",
Proximates
"Water",g,66.92,56.88,78.30
"Energy",kcal,198,168,232
"Protein",g,19.74,16.78,23.10
"Total lipid (fat)",g,12.58,10.69,14.72
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,18,15,21
"Iron, Fe",mg,0.79,0.67,0.92
"Magnesium, Mg",mg,21,18,25
"Phosphorus, P",mg,197,167,230
"Potassium, K",mg,356,303,417
"Sodium, Na",mg,50,42,58
"Zinc, Zn",mg,1.74,1.48,2.04
Vitamins
"Vitamin C, total ascorbic acid",mg,0.6,0.5,0.7
"Thiamin",mg,0.901,0.766,1.054
"Riboflavin",mg,0.248,0.211,0.290
"Niacin",mg,4.580,3.893,5.359
"Vitamin B-6",mg,0.472,0.401,0.552
"Folate, DFE",µg,1,1,1
"Vitamin B-12",µg,0.53,0.45,0.62
"Vitamin A, RAE",µg,2,2,2
"Vitamin A, IU",IU,7,6,8
"Vitamin E (alpha-tocopherol)",mg,0.21,0.18,0.25
"Vitamin D (D2 + D3)",µg,0.5,0.4,0.6
"Vitamin D",IU,21,18,25
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,4.360,3.706,5.101
"Fatty acids, total monounsaturated",g,5.610,4.769,6.564
"Fatty acids, total polyunsaturated",g,1.340,1.139,1.568
"Cholesterol",mg,63,54,74
Amino Acids
Other
"Caffeine",mg,0,0,0
