Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:45 EST
"Nutrient data for: 10052, Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 lb = 453.6g","1 roast without refuse (Yield from 1 raw roast, with refuse, weighing 1817g) = 1327.0g",
Proximates
"Water",g,70.29,59.75,318.84,932.75
"Energy",kcal,168,143,762,2229
"Protein",g,20.48,17.41,92.90,271.77
"Total lipid (fat)",g,8.96,7.62,40.64,118.90
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,14,12,64,186
"Iron, Fe",mg,0.82,0.70,3.72,10.88
"Magnesium, Mg",mg,23,20,104,305
"Phosphorus, P",mg,209,178,948,2773
"Potassium, K",mg,336,286,1524,4459
"Sodium, Na",mg,57,48,259,756
"Zinc, Zn",mg,1.95,1.66,8.85,25.88
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.492,0.418,2.232,6.529
"Riboflavin",mg,0.277,0.235,1.256,3.676
"Niacin",mg,6.093,5.179,27.638,80.854
"Vitamin B-6",mg,0.756,0.643,3.429,10.032
"Folate, DFE",µg,0,0,0,0
"Vitamin B-12",µg,0.56,0.48,2.54,7.43
"Vitamin A, RAE",µg,2,2,9,27
"Vitamin A, IU",IU,6,5,27,80
"Vitamin E (alpha-tocopherol)",mg,0.22,0.19,1.00,2.92
"Vitamin D (D2 + D3)",µg,0.5,0.4,2.3,6.6
"Vitamin D",IU,22,19,100,292
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.851,1.573,8.396,24.563
"Fatty acids, total monounsaturated",g,2.157,1.833,9.784,28.623
"Fatty acids, total polyunsaturated",g,0.754,0.641,3.420,10.006
"Fatty acids, total trans",g,0.058,0.049,0.263,0.770
"Cholesterol",mg,70,60,318,929
Amino Acids
Other
"Caffeine",mg,0,0,0,0
