Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:41 EST
"Nutrient data for: 10876, Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted"
Nutrient,Unit,1Value per 100 g,"1 slice = 145.0g","1 roast = 920.0g","1 serving (3 oz) = 85.0g",
Proximates
"Water",g,69.47,100.73,639.12,59.05
"Energy",kcal,126,183,1159,107
"Protein",g,22.56,32.71,207.55,19.18
"Total lipid (fat)",g,3.78,5.48,34.78,3.21
"Carbohydrate, by difference",g,1.08,1.57,9.94,0.92
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,1.08,1.57,9.94,0.92
Minerals
"Calcium, Ca",mg,4,6,37,3
"Iron, Fe",mg,0.84,1.22,7.73,0.71
"Magnesium, Mg",mg,22,32,202,19
"Phosphorus, P",mg,312,452,2870,265
"Potassium, K",mg,349,506,3211,297
"Sodium, Na",mg,986,1430,9071,838
"Zinc, Zn",mg,1.82,2.64,16.74,1.55
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.468,0.679,4.306,0.398
"Riboflavin",mg,0.230,0.334,2.116,0.196
"Niacin",mg,6.720,9.744,61.824,5.712
"Vitamin B-6",mg,0.428,0.621,3.938,0.364
"Folate, DFE",µg,1,1,9,1
"Vitamin B-12",µg,0.51,0.74,4.69,0.43
"Vitamin A, RAE",µg,13,19,120,11
"Vitamin A, IU",IU,43,62,396,37
"Vitamin E (alpha-tocopherol)",mg,0.19,0.28,1.75,0.16
"Vitamin D (D2 + D3)",µg,0.8,1.2,7.4,0.7
"Vitamin D",IU,32,46,294,27
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.493,0.715,4.536,0.419
"Fatty acids, total monounsaturated",g,0.676,0.980,6.219,0.575
"Fatty acids, total polyunsaturated",g,0.286,0.415,2.631,0.243
"Fatty acids, total trans",g,0.011,0.016,0.101,0.009
"Cholesterol",mg,63,91,580,54
Amino Acids
Other
"Caffeine",mg,0,0,0,0
