Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:36 EST
"Nutrient data for: 10856, HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.0g","1 serving = 112.0g","4.0 oz = 112.0g",
Proximates
"Water",g,71.35,19.98,79.91,79.91
"Energy",kcal,145,41,162,162
"Protein",g,19.02,5.33,21.30,21.30
"Total lipid (fat)",g,7.18,2.01,8.04,8.04
"Carbohydrate, by difference",g,0.76,0.21,0.85,0.85
"Sugars, total",g,0.08,0.02,0.09,0.09
Minerals
"Calcium, Ca",mg,4,1,4,4
"Iron, Fe",mg,0.60,0.17,0.67,0.67
"Magnesium, Mg",mg,21,6,24,24
"Potassium, K",mg,310,87,347,347
"Sodium, Na",mg,358,100,401,401
"Zinc, Zn",mg,1.60,0.45,1.79,1.79
Vitamins
"Vitamin C, total ascorbic acid",mg,1.3,0.4,1.5,1.5
"Vitamin A, IU",IU,0,0,0,0
Lipids
"Fatty acids, total saturated",g,2.840,0.795,3.181,3.181
"Fatty acids, total monounsaturated",g,3.420,0.958,3.830,3.830
"Fatty acids, total polyunsaturated",g,0.640,0.179,0.717,0.717
"Cholesterol",mg,49,14,55,55
Amino Acids
Other
