Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:37 EST
"Nutrient data for: 10128, Pork, cured, breakfast strips, raw or unheated"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","3.0 slices = 68.0g","1 package (12 oz) = 340.0g",
Proximates
"Water",g,47.41,40.30,32.24,161.19
"Energy",kcal,388,330,264,1319
"Protein",g,11.74,9.98,7.98,39.92
"Total lipid (fat)",g,37.16,31.59,25.27,126.34
"Carbohydrate, by difference",g,0.70,0.59,0.48,2.38
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,8,7,5,27
"Iron, Fe",mg,0.94,0.80,0.64,3.20
"Magnesium, Mg",mg,12,10,8,41
"Phosphorus, P",mg,137,116,93,466
"Potassium, K",mg,204,173,139,694
"Sodium, Na",mg,987,839,671,3356
"Zinc, Zn",mg,1.66,1.41,1.13,5.64
Vitamins
"Vitamin C, total ascorbic acid",mg,27.2,23.1,18.5,92.5
"Thiamin",mg,0.475,0.404,0.323,1.615
"Riboflavin",mg,0.180,0.153,0.122,0.612
"Niacin",mg,3.650,3.103,2.482,12.410
"Vitamin B-6",mg,0.210,0.178,0.143,0.714
"Folate, DFE",µg,3,3,2,10
"Vitamin B-12",µg,0.99,0.84,0.67,3.37
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
Lipids
"Fatty acids, total saturated",g,12.910,10.973,8.779,43.894
"Fatty acids, total monounsaturated",g,16.790,14.271,11.417,57.086
"Fatty acids, total polyunsaturated",g,5.550,4.718,3.774,18.870
"Cholesterol",mg,69,59,47,235
Amino Acids
Other
