Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:45 EST
"Nutrient data for: 19235, Puddings, chocolate, ready-to-eat, fat free"
Nutrient,Unit,1Value per 100 g,"1 serving 4 oz = 113.0g",
Proximates
"Water",g,76.23,86.14
"Energy",kcal,93,105
"Protein",g,1.93,2.18
"Total lipid (fat)",g,0.30,0.34
"Carbohydrate, by difference",g,20.87,23.58
"Fiber, total dietary",g,0.3,0.3
"Sugars, total",g,15.75,17.80
Minerals
"Calcium, Ca",mg,39,44
"Iron, Fe",mg,1.69,1.91
"Magnesium, Mg",mg,15,17
"Phosphorus, P",mg,54,61
"Potassium, K",mg,208,235
"Sodium, Na",mg,154,174
"Zinc, Zn",mg,0.30,0.34
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.018,0.020
"Riboflavin",mg,0.074,0.084
"Niacin",mg,0.087,0.098
"Vitamin B-6",mg,0.016,0.018
"Folate, DFE",µg,3,3
"Vitamin B-12",µg,0.15,0.17
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,1,1
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.1,0.1
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total monounsaturated",g,0.000,0.000
"Fatty acids, total polyunsaturated",g,0.000,0.000
"Cholesterol",mg,1,1
Amino Acids
Other
"Caffeine",mg,2,2
