Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:43 EST
"Nutrient data for: 43541, Ice creams, chocolate, rich"
Nutrient,Unit,1Value per 100 g,"1 cup = 148.0g","1 cubic inch = 10.2g",
Proximates
"Water",g,57.52,85.13,5.87
"Energy",kcal,251,371,26
"Protein",g,4.72,6.99,0.48
"Total lipid (fat)",g,16.98,25.13,1.73
"Carbohydrate, by difference",g,19.78,29.27,2.02
"Fiber, total dietary",g,0.9,1.3,0.1
"Sugars, total",g,17.35,25.68,1.77
Minerals
"Calcium, Ca",mg,142,210,14
"Iron, Fe",mg,1.02,1.51,0.10
"Magnesium, Mg",mg,32,47,3
"Phosphorus, P",mg,115,170,12
"Potassium, K",mg,238,352,24
"Sodium, Na",mg,57,84,6
"Zinc, Zn",mg,0.64,0.95,0.07
Vitamins
"Vitamin C, total ascorbic acid",mg,0.5,0.7,0.1
"Thiamin",mg,0.030,0.044,0.003
"Riboflavin",mg,0.167,0.247,0.017
"Niacin",mg,0.182,0.269,0.019
"Vitamin B-6",mg,0.033,0.049,0.003
"Folate, DFE",µg,5,7,1
"Vitamin B-12",µg,0.18,0.27,0.02
"Vitamin A, RAE",µg,201,297,21
"Vitamin A, IU",IU,713,1055,73
"Vitamin E (alpha-tocopherol)",mg,0.46,0.68,0.05
"Vitamin D (D2 + D3)",µg,0.3,0.4,0.0
"Vitamin D",IU,12,18,1
"Vitamin K (phylloquinone)",µg,1.5,2.2,0.2
Lipids
"Fatty acids, total saturated",g,10.377,15.358,1.058
"Fatty acids, total monounsaturated",g,4.794,7.095,0.489
"Fatty acids, total polyunsaturated",g,0.658,0.974,0.067
"Cholesterol",mg,60,89,6
Amino Acids
Other
"Caffeine",mg,4,6,0
