Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:50 EST
"Nutrient data for: 19348, Syrups, chocolate, fudge-type"
Nutrient,Unit,1Value per 100 g,"1 cup = 304.0g","2.0 tbsp = 38.0g",
Proximates
"Water",g,21.80,66.27,8.28
"Energy",kcal,350,1064,133
"Protein",g,4.60,13.98,1.75
"Total lipid (fat)",g,8.90,27.06,3.38
"Carbohydrate, by difference",g,62.90,191.22,23.90
"Fiber, total dietary",g,2.8,8.5,1.1
"Sugars, total",g,34.82,105.85,13.23
Minerals
"Calcium, Ca",mg,49,149,19
"Iron, Fe",mg,1.30,3.95,0.49
"Magnesium, Mg",mg,48,146,18
"Phosphorus, P",mg,97,295,37
"Potassium, K",mg,284,863,108
"Sodium, Na",mg,346,1052,131
"Zinc, Zn",mg,0.83,2.52,0.32
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.6,0.1
"Thiamin",mg,0.034,0.103,0.013
"Riboflavin",mg,0.091,0.277,0.035
"Niacin",mg,0.250,0.760,0.095
"Vitamin B-6",mg,0.020,0.061,0.008
"Folate, DFE",µg,4,12,2
"Vitamin B-12",µg,0.06,0.18,0.02
"Vitamin A, RAE",µg,1,3,0
"Vitamin A, IU",IU,2,6,1
"Vitamin E (alpha-tocopherol)",mg,2.63,8.00,1.00
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,2.5,7.6,0.9
Lipids
"Fatty acids, total saturated",g,3.980,12.099,1.512
"Fatty acids, total monounsaturated",g,3.857,11.725,1.466
"Fatty acids, total polyunsaturated",g,0.278,0.845,0.106
"Cholesterol",mg,1,3,0
Amino Acids
Other
"Caffeine",mg,7,21,3
