Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:42 EST
"Nutrient data for: 19893, Ice creams, BREYERS, All Natural Light French Chocolate"
Nutrient,Unit,1Value per 100 g,"1 serving 1/2 cup = 68.0g",
Proximates
"Water",g,56.58,38.47
"Energy",kcal,201,137
"Protein",g,5.30,3.60
"Total lipid (fat)",g,7.28,4.95
"Carbohydrate, by difference",g,29.68,20.18
"Fiber, total dietary",g,1.0,0.7
"Sugars, total",g,24.04,16.35
Minerals
"Calcium, Ca",mg,158,107
"Iron, Fe",mg,0.85,0.58
"Sodium, Na",mg,75,51
Vitamins
"Vitamin C, total ascorbic acid",mg,1.0,0.7
"Vitamin A, IU",IU,446,303
Lipids
"Fatty acids, total saturated",g,4.280,2.910
"Cholesterol",mg,41,28
Amino Acids
Other
