Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:36 EST
"Nutrient data for: 19313, Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Tropical fruits"
Nutrient,Unit,1Value per 100 g,"1 serving fun size (8 chews) = 40.0g","1 serving 2.07 oz pack = 59.0g","1 piece = 5.0g",
Proximates
"Water",g,8.51,3.40,5.02,0.43
"Energy",kcal,409,164,241,20
"Protein",g,0.41,0.16,0.24,0.02
"Total lipid (fat)",g,8.31,3.32,4.90,0.42
"Carbohydrate, by difference",g,82.76,33.10,48.83,4.14
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,58.18,23.27,34.33,2.91
Minerals
"Calcium, Ca",mg,0,0,0,0
"Iron, Fe",mg,0.01,0.00,0.01,0.00
"Sodium, Na",mg,2,1,1,0
Vitamins
"Vitamin C, total ascorbic acid",mg,59.4,23.8,35.0,3.0
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
Lipids
"Fatty acids, total saturated",g,8.048,3.219,4.748,0.402
"Fatty acids, total trans",g,0.143,0.057,0.084,0.007
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
