Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:44 EST
"Nutrient data for: 19122, Puddings, banana, dry mix, regular, prepared with 2% milk"
Nutrient,Unit,1Value per 100 g,"0.5 cup From 19211 = 142.0g",
Proximates
"Water",g,75.90,107.78
"Energy",kcal,101,143
"Protein",g,2.90,4.12
"Total lipid (fat)",g,1.73,2.46
"Carbohydrate, by difference",g,18.43,26.17
"Fiber, total dietary",g,0.0,0.0
Minerals
"Calcium, Ca",mg,109,155
"Iron, Fe",mg,0.05,0.07
"Magnesium, Mg",mg,13,18
"Phosphorus, P",mg,83,118
"Potassium, K",mg,137,195
"Sodium, Na",mg,164,233
"Zinc, Zn",mg,0.35,0.50
Vitamins
"Vitamin C, total ascorbic acid",mg,0.7,1.0
"Thiamin",mg,0.031,0.044
"Riboflavin",mg,0.144,0.204
"Niacin",mg,0.075,0.106
"Vitamin B-6",mg,0.034,0.048
"Folate, DFE",µg,4,6
"Vitamin B-12",µg,0.25,0.35
"Vitamin A, RAE",µg,50,71
"Vitamin A, IU",IU,178,253
"Vitamin D (D2 + D3)",µg,0.9,1.3
"Vitamin D",IU,35,50
Lipids
"Fatty acids, total saturated",g,1.015,1.441
"Fatty acids, total monounsaturated",g,0.462,0.656
"Fatty acids, total polyunsaturated",g,0.088,0.125
"Cholesterol",mg,7,10
Amino Acids
Other
"Caffeine",mg,0,0
