Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:57 EST
"Nutrient data for: 16041, Beans, pink, mature seeds, cooked, boiled, without salt"
Nutrient,Unit,1Value per 100 g,"1 cup = 169.0g",
Proximates
"Water",g,61.20,103.43
"Energy",kcal,149,252
"Protein",g,9.06,15.31
"Total lipid (fat)",g,0.49,0.83
"Carbohydrate, by difference",g,27.91,47.17
"Fiber, total dietary",g,5.3,9.0
"Sugars, total",g,0.36,0.61
Minerals
"Calcium, Ca",mg,52,88
"Iron, Fe",mg,2.30,3.89
"Magnesium, Mg",mg,65,110
"Phosphorus, P",mg,165,279
"Potassium, K",mg,508,859
"Sodium, Na",mg,2,3
"Zinc, Zn",mg,0.96,1.62
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.257,0.434
"Riboflavin",mg,0.063,0.106
"Niacin",mg,0.570,0.963
"Vitamin B-6",mg,0.175,0.296
"Folate, DFE",µg,168,284
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.98,1.66
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,3.7,6.3
Lipids
"Fatty acids, total saturated",g,0.126,0.213
"Fatty acids, total monounsaturated",g,0.042,0.071
"Fatty acids, total polyunsaturated",g,0.210,0.355
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
