Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:02 EST
"Nutrient data for: 16513, WORTHINGTON FriChik Original, canned, unprepared"
Nutrient,Unit,1Value per 100 g,"2.0 pieces = 90.0g",
Proximates
"Water",g,71.10,63.99
"Energy",kcal,160,144
"Protein",g,13.40,12.06
"Total lipid (fat)",g,10.30,9.27
"Carbohydrate, by difference",g,3.40,3.06
"Fiber, total dietary",g,1.5,1.4
"Sugars, total",g,0.10,0.09
Minerals
"Calcium, Ca",mg,33,30
"Iron, Fe",mg,2.00,1.80
"Potassium, K",mg,154,139
"Sodium, Na",mg,401,361
"Zinc, Zn",mg,0.70,0.63
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.200,0.180
"Riboflavin",mg,0.200,0.180
"Niacin",mg,2.200,1.980
"Vitamin B-6",mg,0.200,0.180
"Vitamin B-12",µg,2.00,1.80
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,1.400,1.260
"Fatty acids, total monounsaturated",g,2.400,2.160
"Fatty acids, total polyunsaturated",g,5.500,4.950
"Fatty acids, total trans",g,0.060,0.054
"Cholesterol",mg,1,1
Amino Acids
Other
