Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:59 EST
"Nutrient data for: 08489, Cereals, MALT-O-MEAL, Maple & Brown Sugar Hot Wheat Cereal, dry"
Nutrient,Unit,1Value per 100 g,"0.25 cup (1 NLEA serving) = 45.0g",
Proximates
"Water",g,5.90,2.65
"Energy",kcal,368,166
"Protein",g,8.82,3.97
"Total lipid (fat)",g,0.47,0.21
"Carbohydrate, by difference",g,80.52,36.23
"Fiber, total dietary",g,1.8,0.8
"Sugars, total",g,28.00,12.60
Minerals
"Calcium, Ca",mg,318,143
"Iron, Fe",mg,31.29,14.08
"Magnesium, Mg",mg,15,7
"Phosphorus, P",mg,125,56
"Potassium, K",mg,130,58
"Sodium, Na",mg,5,2
"Zinc, Zn",mg,0.50,0.23
Vitamins
"Vitamin C, total ascorbic acid",mg,1.0,0.5
"Thiamin",mg,1.050,0.472
"Riboflavin",mg,0.930,0.419
"Niacin",mg,17.120,7.704
"Vitamin B-6",mg,1.740,0.783
"Folate, DFE",µg,1498,674
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, IU",IU,1,0
"Vitamin E (alpha-tocopherol)",mg,0.03,0.01
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.090,0.041
"Fatty acids, total monounsaturated",g,0.050,0.022
"Fatty acids, total polyunsaturated",g,0.200,0.090
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
