Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:03 EST
"Nutrient data for: 08010, Cereals ready-to-eat, QUAKER, CAP'N CRUNCH"
Nutrient,Unit,1Value per 100 g,"0.75 cup (1 NLEA serving) = 27.0g",
Proximates
"Water",g,2.50,0.68
"Energy",kcal,398,107
"Protein",g,4.39,1.19
"Total lipid (fat)",g,5.12,1.38
"Carbohydrate, by difference",g,85.51,23.09
"Fiber, total dietary",g,2.5,0.7
"Sugars, total",g,44.32,11.97
Minerals
"Calcium, Ca",mg,11,3
"Iron, Fe",mg,19.42,5.24
"Magnesium, Mg",mg,55,15
"Phosphorus, P",mg,167,45
"Potassium, K",mg,186,50
"Sodium, Na",mg,754,204
"Zinc, Zn",mg,16.16,4.36
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,1.614,0.436
"Riboflavin",mg,1.822,0.492
"Niacin",mg,21.465,5.796
"Vitamin B-6",mg,2.138,0.577
"Folate, DFE",µg,2630,710
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,7,2
"Vitamin A, IU",IU,148,40
"Vitamin E (alpha-tocopherol)",mg,0.62,0.17
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.6,0.2
Lipids
"Fatty acids, total saturated",g,3.346,0.903
"Fatty acids, total monounsaturated",g,0.639,0.173
"Fatty acids, total polyunsaturated",g,0.747,0.202
"Fatty acids, total trans",g,0.020,0.005
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
