Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:59 EST
"Nutrient data for: 08410, Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry"
Nutrient,Unit,1Value per 100 g,"1 packet (1 NLEA serving) = 43.0g",
Proximates
"Water",g,7.37,3.17
"Energy",kcal,369,159
"Protein",g,10.39,4.47
"Total lipid (fat)",g,5.10,2.19
"Carbohydrate, by difference",g,74.52,32.04
"Fiber, total dietary",g,8.2,3.5
"Sugars, total",g,21.14,9.09
Minerals
"Calcium, Ca",mg,229,98
"Iron, Fe",mg,8.31,3.57
"Magnesium, Mg",mg,99,43
"Phosphorus, P",mg,353,152
"Potassium, K",mg,303,130
"Sodium, Na",mg,416,179
"Zinc, Zn",mg,2.60,1.12
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0
"Thiamin",mg,0.717,0.308
"Riboflavin",mg,0.813,0.350
"Niacin",mg,9.200,3.956
"Vitamin B-6",mg,0.862,0.371
"Folate, DFE",µg,314,135
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,440,189
"Vitamin A, IU",IU,1467,631
"Vitamin E (alpha-tocopherol)",mg,0.50,0.21
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,1.9,0.8
Lipids
"Fatty acids, total saturated",g,0.808,0.347
"Fatty acids, total monounsaturated",g,1.575,0.677
"Fatty acids, total polyunsaturated",g,1.767,0.760
"Fatty acids, total trans",g,0.002,0.001
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
