Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:58 EST
"Nutrient data for: 08090, Cereals, corn grits, white, regular and quick, enriched, dry"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 9.7g","1 cup = 156.0g",
Proximates
"Water",g,10.92,1.06,17.04
"Energy",kcal,370,36,577
"Protein",g,7.65,0.74,11.93
"Total lipid (fat)",g,1.75,0.17,2.73
"Carbohydrate, by difference",g,79.09,7.67,123.38
"Fiber, total dietary",g,4.6,0.4,7.2
"Sugars, total",g,0.57,0.06,0.89
Minerals
"Calcium, Ca",mg,4,0,6
"Iron, Fe",mg,3.05,0.30,4.76
"Magnesium, Mg",mg,36,3,56
"Phosphorus, P",mg,111,11,173
"Potassium, K",mg,141,14,220
"Sodium, Na",mg,1,0,2
"Zinc, Zn",mg,0.72,0.07,1.12
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,1.271,0.123,1.983
"Riboflavin",mg,0.339,0.033,0.529
"Niacin",mg,4.465,0.433,6.965
"Vitamin B-6",mg,0.233,0.023,0.363
"Folate, DFE",µg,263,26,410
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,3,0,5
"Vitamin E (alpha-tocopherol)",mg,0.21,0.02,0.33
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.340,0.033,0.530
"Fatty acids, total monounsaturated",g,0.315,0.031,0.491
"Fatty acids, total polyunsaturated",g,0.875,0.085,1.365
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
