Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:16 EST
"Nutrient data for: 04627, Margarine-like spread with yogurt, approximately 40% fat, tub, with salt"
Nutrient,Unit,1Value per 100 g,"1 tablespoon = 14.0g",
Proximates
"Water",g,59.00,8.26
"Energy",kcal,330,46
"Protein",g,2.00,0.28
"Total lipid (fat)",g,35.00,4.90
"Carbohydrate, by difference",g,2.00,0.28
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,50,7
"Iron, Fe",mg,0.02,0.00
"Magnesium, Mg",mg,5,1
"Phosphorus, P",mg,39,5
"Potassium, K",mg,64,9
"Sodium, Na",mg,630,88
"Zinc, Zn",mg,0.24,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.0
"Thiamin",mg,0.010,0.001
"Riboflavin",mg,0.060,0.008
"Niacin",mg,0.030,0.004
"Vitamin B-6",mg,0.010,0.001
"Folate, DFE",µg,3,0
"Vitamin B-12",µg,0.15,0.02
"Vitamin A, RAE",µg,819,115
"Vitamin A, IU",IU,3577,501
"Vitamin E (alpha-tocopherol)",mg,5.00,0.70
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,93.0,13.0
Lipids
"Fatty acids, total saturated",g,7.000,0.980
"Fatty acids, total monounsaturated",g,9.800,1.372
"Fatty acids, total polyunsaturated",g,16.800,2.352
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
