Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:16 EST
"Nutrient data for: 04600, Margarine-like, vegetable oil-butter spread, tub, with salt"
Nutrient,Unit,1Value per 100 g,"1 tablespoon = 14.0g",
Proximates
"Water",g,56.00,7.84
"Energy",kcal,362,51
"Protein",g,1.00,0.14
"Total lipid (fat)",g,40.00,5.60
"Carbohydrate, by difference",g,1.00,0.14
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,24,3
"Iron, Fe",mg,0.04,0.01
"Magnesium, Mg",mg,2,0
"Phosphorus, P",mg,20,3
"Potassium, K",mg,36,5
"Sodium, Na",mg,786,110
"Zinc, Zn",mg,0.01,0.00
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0
"Thiamin",mg,0.010,0.001
"Riboflavin",mg,0.030,0.004
"Niacin",mg,0.020,0.003
"Vitamin B-6",mg,0.010,0.001
"Folate, DFE",µg,1,0
"Vitamin B-12",µg,0.09,0.01
"Vitamin A, RAE",µg,819,115
"Vitamin A, IU",IU,3571,500
"Vitamin E (alpha-tocopherol)",mg,4.47,0.63
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,1,0
"Vitamin K (phylloquinone)",µg,46.1,6.5
Lipids
"Fatty acids, total saturated",g,7.238,1.013
"Fatty acids, total monounsaturated",g,18.438,2.581
"Fatty acids, total polyunsaturated",g,12.573,1.760
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
