Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:16 EST
"Nutrient data for: 04684, Margarine, 80% fat, tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils)"
Nutrient,Unit,1Value per 100 g,"1 tablespoon (1 NLEA serving) = 14.0g",
Proximates
"Water",g,16.06,2.25
"Energy",kcal,730,102
"Protein",g,0.41,0.06
"Total lipid (fat)",g,80.32,11.24
"Carbohydrate, by difference",g,1.39,0.19
Minerals
"Sodium, Na",mg,714,100
Vitamins
"Vitamin E (alpha-tocopherol)",mg,26.63,3.73
Lipids
"Fatty acids, total saturated",g,11.648,1.631
"Fatty acids, total monounsaturated",g,45.262,6.337
"Fatty acids, total polyunsaturated",g,21.344,2.988
"Fatty acids, total trans",g,0.303,0.042
Amino Acids
Other
