Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:53 EST
"Nutrient data for: 17286, Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g","3.0 oz = 85.0g",
Proximates
"Water",g,68.31,19.37,309.85,58.06
"Energy",kcal,195,55,885,166
"Protein",g,18.85,5.34,85.50,16.02
"Total lipid (fat)",g,12.68,3.59,57.52,10.78
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,12,3,54,10
"Iron, Fe",mg,1.38,0.39,6.26,1.17
"Magnesium, Mg",mg,19,5,86,16
"Phosphorus, P",mg,158,45,717,134
"Potassium, K",mg,270,77,1225,230
"Sodium, Na",mg,96,27,435,82
"Zinc, Zn",mg,5.40,1.53,24.49,4.59
Vitamins
"Thiamin",mg,0.094,0.027,0.426,0.080
"Riboflavin",mg,0.219,0.062,0.993,0.186
"Niacin",mg,5.265,1.493,23.882,4.475
"Vitamin B-6",mg,0.264,0.075,1.198,0.224
"Vitamin B-12",µg,2.48,0.70,11.25,2.11
Lipids
"Fatty acids, total saturated",g,5.981,1.696,27.130,5.084
"Fatty acids, total monounsaturated",g,5.293,1.501,24.009,4.499
"Fatty acids, total polyunsaturated",g,0.596,0.169,2.703,0.507
"Cholesterol",mg,67,19,304,57
Amino Acids
Other
