Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:56 EST
"Nutrient data for: 17326, Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g","3.0 oz = 85.0g",
Proximates
"Water",g,62.13,17.61,281.82,52.81
"Energy",kcal,262,74,1188,223
"Protein",g,16.48,4.67,74.75,14.01
"Total lipid (fat)",g,21.28,6.03,96.53,18.09
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,19,5,86,16
"Iron, Fe",mg,1.21,0.34,5.49,1.03
"Magnesium, Mg",mg,17,5,77,14
"Phosphorus, P",mg,150,43,680,128
"Potassium, K",mg,260,74,1179,221
"Sodium, Na",mg,78,22,354,66
"Zinc, Zn",mg,4.37,1.24,19.82,3.71
Vitamins
"Thiamin",mg,0.107,0.030,0.485,0.091
"Riboflavin",mg,0.213,0.060,0.966,0.181
"Niacin",mg,4.004,1.135,18.162,3.403
"Vitamin B-6",mg,0.261,0.074,1.184,0.222
"Vitamin B-12",µg,2.61,0.74,11.84,2.22
Lipids
"Fatty acids, total saturated",g,10.300,2.920,46.721,8.755
"Fatty acids, total monounsaturated",g,8.579,2.432,38.914,7.292
"Fatty acids, total polyunsaturated",g,0.864,0.245,3.919,0.734
"Cholesterol",mg,67,19,304,57
Amino Acids
Other
