Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:26 EST
"Nutrient data for: 36615, DENNY'S, top sirloin steak"
Nutrient,Unit,1Value per 100 g,"1 steak = 107.0g",
Proximates
"Water",g,61.82,66.15
"Energy",kcal,182,195
"Protein",g,28.90,30.92
"Total lipid (fat)",g,7.34,7.85
"Carbohydrate, by difference",g,0.14,0.15
Minerals
"Calcium, Ca",mg,6,6
"Iron, Fe",mg,3.27,3.50
"Magnesium, Mg",mg,24,26
"Phosphorus, P",mg,264,282
"Potassium, K",mg,341,365
"Sodium, Na",mg,349,373
"Zinc, Zn",mg,5.26,5.63
Vitamins
"Thiamin",mg,0.050,0.054
"Riboflavin",mg,0.220,0.235
"Niacin",mg,5.310,5.682
"Vitamin B-6",mg,0.613,0.656
"Vitamin B-12",µg,2.70,2.89
"Vitamin K (phylloquinone)",µg,1.0,1.1
Lipids
"Fatty acids, total saturated",g,2.595,2.777
"Fatty acids, total monounsaturated",g,2.840,3.039
"Fatty acids, total polyunsaturated",g,0.672,0.719
"Fatty acids, total trans",g,0.276,0.295
"Cholesterol",mg,82,88
Amino Acids
Other
