Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:18 EST
"Nutrient data for: 31010, CAMPBELL'S, V8 Vegetable Juice, Essential Antioxidants V8"
Nutrient,Unit,1Value per 100 g,"8.0 oz = 243.0g","1 serving = 243.0g",
Proximates
"Water",g,93.30,226.72,226.72
"Energy",kcal,21,51,51
"Protein",g,0.82,1.99,1.99
"Total lipid (fat)",g,0.00,0.00,0.00
"Carbohydrate, by difference",g,4.53,11.01,11.01
"Fiber, total dietary",g,0.8,1.9,1.9
"Sugars, total",g,3.29,7.99,7.99
Minerals
"Calcium, Ca",mg,16,39,39
"Iron, Fe",mg,0.30,0.73,0.73
"Potassium, K",mg,177,430,430
"Sodium, Na",mg,198,481,481
"Zinc, Zn",mg,0.62,1.51,1.51
Vitamins
"Vitamin C, total ascorbic acid",mg,49.4,120.0,120.0
"Vitamin A, IU",IU,2058,5001,5001
Lipids
"Fatty acids, total saturated",g,0.000,0.000,0.000
"Cholesterol",mg,0,0,0
Amino Acids
Other
