Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:28 EST
"Nutrient data for: 11383, Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added"
Nutrient,Unit,1Value per 100 g,"1 cup = 210.0g",
Proximates
"Water",g,76.01,159.62
"Energy",kcal,116,244
"Protein",g,2.13,4.47
"Total lipid (fat)",g,4.80,10.08
"Carbohydrate, by difference",g,16.13,33.87
"Fiber, total dietary",g,1.3,2.7
"Sugars, total",g,1.74,3.65
Minerals
"Calcium, Ca",mg,35,74
"Iron, Fe",mg,0.20,0.42
"Magnesium, Mg",mg,20,42
"Phosphorus, P",mg,62,130
"Potassium, K",mg,155,326
"Sodium, Na",mg,172,361
"Zinc, Zn",mg,0.24,0.50
Vitamins
"Vitamin C, total ascorbic acid",mg,6.5,13.7
"Thiamin",mg,0.090,0.189
"Riboflavin",mg,0.083,0.174
"Niacin",mg,0.860,1.806
"Vitamin B-6",mg,0.160,0.336
"Folate, DFE",µg,8,17
"Vitamin B-12",µg,0.10,0.21
"Vitamin A, RAE",µg,51,107
"Vitamin A, IU",IU,214,449
"Vitamin E (alpha-tocopherol)",mg,0.51,1.07
"Vitamin D (D2 + D3)",µg,0.3,0.6
"Vitamin D",IU,11,23
"Vitamin K (phylloquinone)",µg,6.3,13.2
Lipids
"Fatty acids, total saturated",g,0.955,2.005
"Fatty acids, total monounsaturated",g,1.707,3.585
"Fatty acids, total polyunsaturated",g,1.045,2.194
"Fatty acids, total trans",g,0.599,1.258
"Cholesterol",mg,2,4
Amino Acids
Other
"Caffeine",mg,0,0
