Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:47 EST
"Nutrient data for: 03105, Babyfood, vegetables, squash, junior"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 16.0g","1 oz = 28.35g","1 jar = 99.0g","1 container = 67.0g",
Proximates
"Water",g,92.66,14.83,26.27,91.73,62.08
"Energy",kcal,24,4,7,24,16
"Protein",g,0.81,0.13,0.23,0.80,0.54
"Total lipid (fat)",g,0.20,0.03,0.06,0.20,0.13
"Carbohydrate, by difference",g,5.73,0.92,1.62,5.67,3.84
"Fiber, total dietary",g,0.9,0.1,0.3,0.9,0.6
"Sugars, total",g,3.24,0.52,0.92,3.21,2.17
Minerals
"Calcium, Ca",mg,24,4,7,24,16
"Iron, Fe",mg,0.32,0.05,0.09,0.32,0.21
"Magnesium, Mg",mg,14,2,4,14,9
"Phosphorus, P",mg,21,3,6,21,14
"Potassium, K",mg,185,30,52,183,124
"Sodium, Na",mg,5,1,1,5,3
"Zinc, Zn",mg,0.19,0.03,0.05,0.19,0.13
Vitamins
"Vitamin C, total ascorbic acid",mg,0.3,0.0,0.1,0.3,0.2
"Thiamin",mg,0.029,0.005,0.008,0.029,0.019
"Riboflavin",mg,0.048,0.008,0.014,0.048,0.032
"Niacin",mg,0.683,0.109,0.194,0.676,0.458
"Vitamin B-6",mg,0.070,0.011,0.020,0.069,0.047
"Folate, DFE",µg,8,1,2,8,5
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,85,14,24,84,57
"Vitamin A, IU",IU,1703,272,483,1686,1141
"Vitamin E (alpha-tocopherol)",mg,0.55,0.09,0.16,0.54,0.37
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,4.7,0.8,1.3,4.7,3.1
Lipids
"Fatty acids, total saturated",g,0.020,0.003,0.006,0.020,0.013
"Fatty acids, total monounsaturated",g,0.020,0.003,0.006,0.020,0.013
"Fatty acids, total polyunsaturated",g,0.040,0.006,0.011,0.040,0.027
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
