Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:50 EST
"Nutrient data for: 03900, Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, ready-to-feed"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 30.5g",
Proximates
"Water",g,86.60,26.41
"Energy",kcal,65,20
"Protein",g,1.70,0.52
"Total lipid (fat)",g,2.70,0.82
"Carbohydrate, by difference",g,8.54,2.60
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,6.19,1.89
Minerals
"Calcium, Ca",mg,78,24
"Iron, Fe",mg,1.20,0.37
"Magnesium, Mg",mg,5,2
"Phosphorus, P",mg,52,16
"Potassium, K",mg,88,27
"Sodium, Na",mg,25,8
"Zinc, Zn",mg,0.52,0.16
Vitamins
"Vitamin C, total ascorbic acid",mg,5.9,1.8
"Thiamin",mg,0.052,0.016
"Riboflavin",mg,0.091,0.028
"Niacin",mg,0.650,0.198
"Vitamin B-6",mg,0.042,0.013
"Folate, DFE",µg,17,5
"Vitamin B-12",µg,0.16,0.05
"Vitamin A, RAE",µg,48,15
"Vitamin A, IU",IU,163,50
"Vitamin E (alpha-tocopherol)",mg,0.91,0.28
"Vitamin D (D2 + D3)",µg,1.1,0.3
"Vitamin D",IU,43,13
"Vitamin K (phylloquinone)",µg,5.2,1.6
Lipids
"Fatty acids, total saturated",g,1.180,0.360
"Fatty acids, total monounsaturated",g,0.870,0.265
"Fatty acids, total polyunsaturated",g,0.600,0.183
"Cholesterol",mg,1,0
Amino Acids
Other
"Caffeine",mg,0,0
