Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:47 EST
"Nutrient data for: 03104, Babyfood, vegetables, squash, strained"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 16.0g","1 oz = 28.35g","1 jar = 113.0g",
Proximates
"Water",g,92.66,14.83,26.27,104.71
"Energy",kcal,28,4,8,32
"Protein",g,0.81,0.13,0.23,0.92
"Total lipid (fat)",g,0.20,0.03,0.06,0.23
"Carbohydrate, by difference",g,5.73,0.92,1.62,6.47
"Fiber, total dietary",g,0.9,0.1,0.3,1.0
"Sugars, total",g,3.37,0.54,0.96,3.81
Minerals
"Calcium, Ca",mg,24,4,7,27
"Iron, Fe",mg,0.32,0.05,0.09,0.36
"Magnesium, Mg",mg,14,2,4,16
"Phosphorus, P",mg,21,3,6,24
"Potassium, K",mg,185,30,52,209
"Sodium, Na",mg,5,1,1,6
"Zinc, Zn",mg,0.19,0.03,0.05,0.21
Vitamins
"Vitamin C, total ascorbic acid",mg,0.3,0.0,0.1,0.3
"Thiamin",mg,0.029,0.005,0.008,0.033
"Riboflavin",mg,0.048,0.008,0.014,0.054
"Niacin",mg,0.683,0.109,0.194,0.772
"Vitamin B-6",mg,0.070,0.011,0.020,0.079
"Folate, DFE",µg,8,1,2,9
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,85,14,24,96
"Vitamin A, IU",IU,1703,272,483,1924
"Vitamin E (alpha-tocopherol)",mg,0.55,0.09,0.16,0.62
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,4.7,0.8,1.3,5.3
Lipids
"Fatty acids, total saturated",g,0.020,0.003,0.006,0.023
"Fatty acids, total monounsaturated",g,0.020,0.003,0.006,0.023
"Fatty acids, total polyunsaturated",g,0.040,0.006,0.011,0.045
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
