Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:45 EST
"Nutrient data for: 03140, Babyfood, fruit dessert, mango with tapioca"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 15.0g","1 oz = 28.35g","1 jar, Gerber (4 oz) = 113.0g","1 jar = 113.0g",
Proximates
"Water",g,80.00,12.00,22.68,90.40,90.40
"Energy",kcal,70,10,20,79,79
"Protein",g,0.30,0.04,0.09,0.34,0.34
"Total lipid (fat)",g,0.20,0.03,0.06,0.23,0.23
"Carbohydrate, by difference",g,19.00,2.85,5.39,21.47,21.47
"Fiber, total dietary",g,1.1,0.2,0.3,1.2,1.2
"Sugars, total",g,13.00,1.95,3.69,14.69,14.69
Minerals
"Calcium, Ca",mg,8,1,2,9,9
"Iron, Fe",mg,0.20,0.03,0.06,0.23,0.23
"Magnesium, Mg",mg,6,1,2,7,7
"Phosphorus, P",mg,4,1,1,5,5
"Potassium, K",mg,66,10,19,75,75
"Sodium, Na",mg,4,1,1,5,5
"Zinc, Zn",mg,0.03,0.00,0.01,0.03,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,15.8,2.4,4.5,17.9,17.9
"Thiamin",mg,0.020,0.003,0.006,0.023,0.023
"Riboflavin",mg,0.020,0.003,0.006,0.023,0.023
"Niacin",mg,0.200,0.030,0.057,0.226,0.226
"Vitamin B-6",mg,0.080,0.012,0.023,0.090,0.090
"Folate, DFE",µg,8,1,2,9,9
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,23,3,7,26,26
"Vitamin A, IU",IU,450,68,128,508,508
"Vitamin E (alpha-tocopherol)",mg,0.66,0.10,0.19,0.75,0.75
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,2.5,0.4,0.7,2.8,2.8
Lipids
"Fatty acids, total saturated",g,0.039,0.006,0.011,0.044,0.044
"Fatty acids, total monounsaturated",g,0.060,0.009,0.017,0.068,0.068
"Fatty acids, total polyunsaturated",g,0.030,0.004,0.009,0.034,0.034
"Cholesterol",mg,0,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
