Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:50 EST
"Nutrient data for: 03217, Zwieback"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 piece = 7.0g","1 rusk = 10.0g","1 toast, Gerber Zwieback = 7.0g",
Proximates
"Water",g,4.50,1.28,0.32,0.45,0.32
"Energy",kcal,426,121,30,43,30
"Protein",g,10.10,2.86,0.71,1.01,0.71
"Total lipid (fat)",g,9.70,2.75,0.68,0.97,0.68
"Carbohydrate, by difference",g,74.20,21.04,5.19,7.42,5.19
"Fiber, total dietary",g,2.5,0.7,0.2,0.2,0.2
"Sugars, total",g,12.50,3.54,0.88,1.25,0.88
Minerals
"Calcium, Ca",mg,20,6,1,2,1
"Iron, Fe",mg,0.60,0.17,0.04,0.06,0.04
"Magnesium, Mg",mg,14,4,1,1,1
"Phosphorus, P",mg,55,16,4,6,4
"Potassium, K",mg,305,86,21,30,21
"Sodium, Na",mg,227,64,16,23,16
"Zinc, Zn",mg,0.54,0.15,0.04,0.05,0.04
Vitamins
"Vitamin C, total ascorbic acid",mg,5.3,1.5,0.4,0.5,0.4
"Thiamin",mg,0.208,0.059,0.015,0.021,0.015
"Riboflavin",mg,0.239,0.068,0.017,0.024,0.017
"Niacin",mg,1.319,0.374,0.092,0.132,0.092
"Vitamin B-6",mg,0.082,0.023,0.006,0.008,0.006
"Folate, DFE",µg,134,38,9,13,9
"Vitamin B-12",µg,0.00,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,16,5,1,2,1
"Vitamin A, IU",IU,58,16,4,6,4
"Vitamin E (alpha-tocopherol)",mg,2.44,0.69,0.17,0.24,0.17
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0,0
"Vitamin K (phylloquinone)",µg,0.9,0.3,0.1,0.1,0.1
Lipids
"Fatty acids, total saturated",g,2.525,0.716,0.177,0.253,0.177
"Fatty acids, total monounsaturated",g,4.244,1.203,0.297,0.424,0.297
"Fatty acids, total polyunsaturated",g,2.073,0.588,0.145,0.207,0.145
"Fatty acids, total trans",g,0.012,0.003,0.001,0.001,0.001
"Cholesterol",mg,8,2,1,1,1
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
