Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:43 EST
"Nutrient data for: 23458, Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,60.32,51.27
"Energy",kcal,208,177
"Protein",g,30.13,25.61
"Total lipid (fat)",g,9.73,8.27
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,5,4
"Iron, Fe",mg,2.36,2.01
"Magnesium, Mg",mg,18,15
"Phosphorus, P",mg,139,118
"Potassium, K",mg,190,162
"Sodium, Na",mg,28,24
"Zinc, Zn",mg,6.73,5.72
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.022,0.019
"Riboflavin",mg,0.085,0.072
"Niacin",mg,3.410,2.899
"Vitamin B-6",mg,0.118,0.100
"Vitamin B-12",µg,1.38,1.17
"Vitamin A, RAE",µg,11,9
"Vitamin A, IU",IU,37,31
"Vitamin E (alpha-tocopherol)",mg,0.93,0.79
"Vitamin D (D2 + D3)",µg,0.3,0.3
"Vitamin D",IU,11,9
Lipids
"Fatty acids, total saturated",g,3.566,3.031
"Fatty acids, total monounsaturated",g,3.293,2.799
"Fatty acids, total polyunsaturated",g,0.324,0.275
"Fatty acids, total trans",g,0.183,0.156
"Cholesterol",mg,78,66
Amino Acids
Other
"Caffeine",mg,0,0
