Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:40 EST
"Nutrient data for: 23562, Beef, ground, 90% lean meat / 10% fat, raw"
Nutrient,Unit,1Value per 100 g,"4.0 oz = 113.0g",
Proximates
"Water",g,69.45,78.48
"Energy",kcal,176,199
"Protein",g,20.00,22.60
"Total lipid (fat)",g,10.00,11.30
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,12,14
"Iron, Fe",mg,2.24,2.53
"Magnesium, Mg",mg,20,23
"Phosphorus, P",mg,184,208
"Potassium, K",mg,321,363
"Sodium, Na",mg,66,75
"Zinc, Zn",mg,4.79,5.41
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.042,0.047
"Riboflavin",mg,0.151,0.171
"Niacin",mg,5.072,5.731
"Vitamin B-6",mg,0.369,0.417
"Folate, DFE",µg,6,7
"Vitamin B-12",µg,2.21,2.50
"Vitamin A, RAE",µg,4,5
"Vitamin A, IU",IU,14,16
"Vitamin E (alpha-tocopherol)",mg,0.17,0.19
"Vitamin D (D2 + D3)",µg,0.1,0.1
"Vitamin D",IU,3,3
"Vitamin K (phylloquinone)",µg,0.8,0.9
Lipids
"Fatty acids, total saturated",g,3.927,4.438
"Fatty acids, total monounsaturated",g,4.194,4.739
"Fatty acids, total polyunsaturated",g,0.345,0.390
"Fatty acids, total trans",g,0.540,0.610
"Cholesterol",mg,65,73
Amino Acids
Other
"Caffeine",mg,0,0
