Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:48 EST
"Nutrient data for: 23202, Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 350.0g","1 roast = 2124.0g",
Proximates
"Water",g,60.90,51.77,213.15,1293.52
"Energy",kcal,253,215,886,5374
"Protein",g,18.39,15.63,64.36,390.60
"Total lipid (fat)",g,19.95,16.96,69.83,423.74
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,8,7,28,170
"Iron, Fe",mg,1.81,1.54,6.33,38.44
"Magnesium, Mg",mg,19,16,66,404
"Phosphorus, P",mg,128,109,448,2719
"Potassium, K",mg,224,190,784,4758
"Sodium, Na",mg,50,42,175,1062
"Zinc, Zn",mg,4.71,4.00,16.48,100.04
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.107,0.091,0.374,2.273
"Riboflavin",mg,0.244,0.207,0.854,5.183
"Niacin",mg,4.629,3.935,16.201,98.320
"Vitamin B-6",mg,0.404,0.343,1.414,8.581
"Folate, DFE",µg,3,3,10,64
"Vitamin B-12",µg,1.75,1.49,6.12,37.17
"Vitamin A, RAE",µg,5,4,18,106
"Vitamin A, IU",IU,15,13,52,319
"Vitamin E (alpha-tocopherol)",mg,0.17,0.14,0.60,3.61
"Vitamin D (D2 + D3)",µg,0.2,0.2,0.7,4.2
"Vitamin D",IU,6,5,21,127
"Vitamin K (phylloquinone)",µg,1.5,1.3,5.2,31.9
Lipids
"Fatty acids, total saturated",g,8.741,7.430,30.593,185.659
"Fatty acids, total monounsaturated",g,9.322,7.924,32.627,197.999
"Fatty acids, total polyunsaturated",g,0.932,0.792,3.262,19.796
"Fatty acids, total trans",g,1.244,1.057,4.354,26.423
"Cholesterol",mg,68,58,238,1444
Amino Acids
Other
"Caffeine",mg,0,0,0,0
