Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:56 EST
"Nutrient data for: 23111, Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 steak = 361.0g","1 roast = 1173.0g",
Proximates
"Water",g,72.30,61.45,261.00,848.08
"Energy",kcal,133,113,480,1560
"Protein",g,21.17,17.99,76.42,248.32
"Total lipid (fat)",g,5.33,4.53,19.24,62.52
"Carbohydrate, by difference",g,0.07,0.06,0.25,0.82
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,12,10,43,141
"Iron, Fe",mg,2.66,2.26,9.60,31.20
"Magnesium, Mg",mg,24,20,87,282
"Phosphorus, P",mg,234,199,845,2745
"Potassium, K",mg,403,343,1455,4727
"Sodium, Na",mg,74,63,267,868
"Zinc, Zn",mg,6.72,5.71,24.26,78.83
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.090,0.076,0.325,1.056
"Riboflavin",mg,0.206,0.175,0.744,2.416
"Niacin",mg,4.549,3.867,16.422,53.360
"Vitamin B-6",mg,0.564,0.479,2.036,6.616
"Folate, DFE",µg,3,3,11,35
"Vitamin B-12",µg,2.66,2.26,9.60,31.20
"Vitamin A, RAE",µg,3,3,11,35
"Vitamin A, IU",IU,11,9,40,129
"Vitamin E (alpha-tocopherol)",mg,0.19,0.16,0.69,2.23
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,2,2,7,23
"Vitamin K (phylloquinone)",µg,1.5,1.3,5.4,17.6
Lipids
"Fatty acids, total saturated",g,2.124,1.805,7.668,24.915
"Fatty acids, total monounsaturated",g,2.648,2.251,9.559,31.061
"Fatty acids, total polyunsaturated",g,0.329,0.280,1.188,3.859
"Fatty acids, total trans",g,0.247,0.210,0.892,2.897
"Cholesterol",mg,64,54,231,751
Amino Acids
Other
"Caffeine",mg,0,0,0,0
